batter,match_phase,total_runs,balls_faced,dismissals,strike_rate,average,strike_rate_norm,average_norm,weighted_score,match_phase_num,dismissals_norm,will_perform
FY Fazal,Powerplay,76,75,3.0,101.33333333333334,25.333333333333332,0.353278438548338,0.2423124231242312,0.319988633921106,0,0.031578947368421054,0
VH Zol,Powerplay,22,21,1.0,104.76190476190477,22.0,0.3677079248899927,0.20848708487084872,0.31994167288424946,0,0.010526315789473684,1
NV Ojha,Powerplay,494,476,22.0,103.78151260504202,22.454545454545453,0.36358184627922546,0.21309963099630994,0.3184371816943508,0,0.23157894736842105,1
N Saini,Powerplay,80,81,3.0,98.76543209876543,26.666666666666668,0.3424711689426542,0.25584255842558423,0.3164825857875332,0,0.031578947368421054,0
DB Das,Powerplay,58,53,4.0,109.43396226415094,14.5,0.38737074694885126,0.13238007380073802,0.3108735450044173,0,0.042105263157894736,0
MD Mishra,Powerplay,128,120,8.0,106.66666666666667,16.0,0.37572430619091196,0.14760147601476015,0.30728745713806643,0,0.08421052631578947,0
Azhar Mahmood,Powerplay,22,22,1.0,100.0,22.0,0.3476669716376945,0.20848708487084872,0.30591300560764073,0,0.010526315789473684,1
MK Tiwary,Powerplay,223,224,10.0,99.55357142857143,22.3,0.34578813227029154,0.21153136531365313,0.3055111021833,0,0.10526315789473684,1
Yuvraj Singh,Powerplay,193,184,12.0,104.8913043478261,16.083333333333332,0.3682525160109791,0.14844710947109468,0.30231089404901373,0,0.12631578947368421,0
DJ Harris,Powerplay,57,62,2.0,91.93548387096774,28.5,0.3137266475813831,0.2744464944649446,0.30194260164645154,0,0.021052631578947368,1
K Goel,Powerplay,160,156,9.0,102.56410256410255,17.77777777777778,0.35845825415816274,0.16564165641656417,0.3006132748356831,0,0.09473684210526316,0
JR Philippe,Powerplay,51,54,2.0,94.44444444444444,25.5,0.3242858595100133,0.24400369003690034,0.3002012086680794,0,0.021052631578947368,1
R Ashwin,Powerplay,58,55,4.0,105.45454545454544,14.5,0.3706229726357814,0.13238007380073802,0.2991501029852684,0,0.042105263157894736,1
DB Ravi Teja,Powerplay,53,57,2.0,92.98245614035088,26.5,0.31813293526588665,0.2541512915129151,0.29893844213999515,0,0.021052631578947368,1
PA Reddy,Powerplay,103,104,5.0,99.03846153846155,20.6,0.34362024069251895,0.19428044280442805,0.29881830132609166,0,0.05263157894736842,1
RS Bopara,Powerplay,130,140,5.0,92.85714285714286,26.0,0.31760554175924727,0.24907749077490773,0.2970471264639454,0,0.05263157894736842,1
YV Takawale,Powerplay,121,130,5.0,93.07692307692308,24.2,0.3185305088324302,0.23081180811808116,0.2922148986181255,0,0.05263157894736842,1
SP Goswami,Powerplay,162,164,9.0,98.78048780487805,18.0,0.34253453239015474,0.16789667896678967,0.2901431763631452,0,0.09473684210526316,1
TL Suman,Powerplay,185,178,15.0,103.93258426966293,12.333333333333334,0.3642176465145925,0.11039360393603936,0.28807043374102653,0,0.15789473684210525,0
P Simran Singh,Powerplay,44,42,4.0,104.76190476190477,11.0,0.3677079248899927,0.09686346863468635,0.2864545880134008,0,0.042105263157894736,1
RE van der Merwe,Powerplay,36,37,2.0,97.2972972972973,18.0,0.3362923765485523,0.16789667896678967,0.2857736672740235,0,0.021052631578947368,1
EJG Morgan,Powerplay,176,189,8.0,93.12169312169311,22.0,0.3187189280510416,0.20848708487084872,0.2856493750969837,0,0.08421052631578947,1
CA Pujara,Powerplay,215,225,11.0,95.55555555555556,19.545454545454547,0.32896208193554954,0.18357933579335795,0.2853472580928921,0,0.11578947368421053,1
Shakib Al Hasan,Powerplay,37,36,3.0,102.77777777777777,12.333333333333334,0.35935752770153506,0.11039360393603936,0.2846683505718864,0,0.031578947368421054,1
VVS Laxman,Powerplay,181,182,12.0,99.45054945054946,15.083333333333334,0.3453545539547371,0.13829950799507995,0.28323804016683995,0,0.12631578947368421,0
MK Lomror,Powerplay,28,28,2.0,100.0,14.0,0.3476669716376945,0.12730627306273062,0.2815587620652053,0,0.021052631578947368,1
MV Boucher,Powerplay,22,24,1.0,91.66666666666666,22.0,0.31259530344617265,0.20848708487084872,0.28136283787357547,0,0.010526315789473684,0
HH Pandya,Powerplay,93,103,4.0,90.29126213592234,23.25,0.306806775686407,0.22117158671586715,0.281116218995245,0,0.042105263157894736,1
JEC Franklin,Powerplay,79,91,3.0,86.81318681318682,26.333333333333332,0.29216894724671494,0.25246002460024597,0.28025627045277424,0,0.031578947368421054,1
MS Dhoni,Powerplay,59,71,2.0,83.09859154929578,29.5,0.2765357009393968,0.28459409594095936,0.27895321943986556,0,0.021052631578947368,0
J Arunkumar,Powerplay,23,22,3.0,104.54545454545455,7.666666666666667,0.3667969724694337,0.06303813038130382,0.2756693198429947,0,0.031578947368421054,1
BJ Hodge,Powerplay,148,159,8.0,93.08176100628931,18.5,0.31855086974284624,0.17297047970479704,0.2748767527314315,0,0.08421052631578947,1
DJ Jacobs,Powerplay,83,85,6.0,97.6470588235294,13.833333333333334,0.337764382971853,0.12561500615006152,0.27411956992531555,0,0.06315789473684211,1
S Rana,Powerplay,20,22,1.0,90.9090909090909,20.0,0.3094069699742162,0.1881918819188192,0.27304244355759705,0,0.010526315789473684,0
DA Miller,Powerplay,87,93,5.0,93.54838709677419,17.4,0.32051471239264534,0.16180811808118079,0.27290273409920596,0,0.05263157894736842,0
S Badrinath,Powerplay,182,229,6.0,79.47598253275109,30.333333333333332,0.2612895879694923,0.293050430504305,0.2708178407299361,0,0.06315789473684211,1
CL White,Powerplay,107,113,7.0,94.69026548672566,15.285714285714286,0.325320421993539,0.14035318924617818,0.26983025216933076,0,0.07368421052631578,0
RJ Quiney,Powerplay,65,67,5.0,97.01492537313433,13.0,0.3351039860168509,0.11715867158671586,0.26972039168781037,0,0.05263157894736842,1
Anirudh Singh,Powerplay,18,20,1.0,90.0,18.0,0.3055809698078683,0.16789667896678967,0.2642756825555447,0,0.010526315789473684,1
Anuj Rawat,Powerplay,77,81,6.0,95.06172839506173,12.833333333333334,0.32688376085753346,0.11546740467404676,0.2634588540024874,0,0.06315789473684211,1
Y Venugopal Rao,Powerplay,76,93,3.0,81.72043010752688,25.333333333333332,0.2707355704433886,0.2423124231242312,0.26220862624764135,0,0.031578947368421054,0
AM Nayar,Powerplay,60,69,3.0,86.95652173913044,20.0,0.29277218664226906,0.1881918819188192,0.2613980952252341,0,0.031578947368421054,1
L Ronchi,Powerplay,34,34,5.0,100.0,6.8,0.3476669716376945,0.05424354243542435,0.2596399428770134,0,0.05263157894736842,0
S Dube,Powerplay,30,40,1.0,75.0,30.0,0.24245196706312905,0.28966789667896675,0.2566167459478803,0,0.010526315789473684,0
Lalit Yadav,Powerplay,23,28,1.0,82.14285714285714,23.0,0.27251339694157634,0.21863468634686348,0.2563497837631625,0,0.010526315789473684,1
S Anirudha,Powerplay,26,27,3.0,96.29629629629629,8.666666666666666,0.3320795635525737,0.07318573185731857,0.25441141404399714,0,0.031578947368421054,1
M Manhas,Powerplay,46,52,3.0,88.46153846153845,15.333333333333334,0.2991062002955873,0.14083640836408365,0.2516252627161362,0,0.031578947368421054,1
NJ Maddinson,Powerplay,20,21,3.0,95.23809523809523,6.666666666666667,0.3276260183853963,0.05289052890528905,0.2452053715413641,0,0.031578947368421054,1
N Pooran,Powerplay,34,36,5.0,94.44444444444444,6.8,0.3242858595100133,0.05424354243542435,0.24327316438763663,0,0.05263157894736842,1
RR Rossouw,Powerplay,20,22,2.0,90.9090909090909,10.0,0.3094069699742162,0.08671586715867159,0.2425996391295528,0,0.021052631578947368,1
CJ Anderson,Powerplay,52,60,4.0,86.66666666666667,13.0,0.29155230253125963,0.11715867158671586,0.23923421324789648,0,0.042105263157894736,1
W Jaffer,Powerplay,77,89,6.0,86.51685393258427,12.833333333333334,0.2909218006311873,0.11546740467404676,0.23828548184404513,0,0.06315789473684211,0
UBT Chand,Powerplay,120,140,9.0,85.71428571428571,13.333333333333334,0.2875441118807999,0.12054120541205413,0.2374432399401762,0,0.09473684210526316,1
T Banton,Powerplay,18,20,2.0,90.0,9.0,0.3055809698078683,0.07656826568265683,0.23687715857030484,0,0.021052631578947368,1
AG Paunikar,Powerplay,48,54,5.0,88.88888888888889,9.6,0.3009047473823321,0.08265682656826569,0.23543037113811216,0,0.05263157894736842,1
AA Bilakhia,Powerplay,23,31,1.0,74.19354838709677,23.0,0.23905793465749792,0.21863468634686348,0.23293096016430756,0,0.010526315789473684,0
DJM Short,Powerplay,50,59,4.0,84.7457627118644,12.5,0.28346798579558674,0.1120848708487085,0.23205305131152326,0,0.042105263157894736,0
AA Jhunjhunwala,Powerplay,24,33,1.0,72.72727272727273,24.0,0.2328869666472595,0.2287822878228782,0.23165556299994508,0,0.010526315789473684,0
MJ Santner,Powerplay,20,23,2.0,86.95652173913044,10.0,0.29277218664226906,0.08671586715867159,0.23095529079718982,0,0.021052631578947368,1
AK Markram,Powerplay,25,36,1.0,69.44444444444444,25.0,0.21907085493544787,0.238929889298893,0.2250285652444814,0,0.010526315789473684,1
IR Jaggi,Powerplay,25,36,1.0,69.44444444444444,25.0,0.21907085493544787,0.238929889298893,0.2250285652444814,0,0.010526315789473684,0
KM Jadhav,Powerplay,67,80,7.0,83.75,9.571428571428571,0.279277218664227,0.0823668950975224,0.22020412159421562,0,0.07368421052631578,1
Mohammad Hafeez,Powerplay,28,34,3.0,82.35294117647058,9.333333333333334,0.2733975566438836,0.0799507995079951,0.21536352950311705,0,0.031578947368421054,0
STR Binny,Powerplay,18,25,1.0,72.0,18.0,0.2298261665141812,0.16789667896678967,0.21124732024996373,0,0.010526315789473684,0
Tilak Varma,Powerplay,19,27,1.0,70.37037037037037,19.0,0.22296770695672807,0.17804428044280443,0.20949067900255097,0,0.010526315789473684,1
S Chanderpaul,Powerplay,25,31,3.0,80.64516129032258,8.333333333333334,0.2662101939025471,0.06980319803198033,0.20728809514137703,0,0.031578947368421054,0
CJ Ferguson,Powerplay,17,24,1.0,70.83333333333334,17.0,0.22491613296736818,0.1577490774907749,0.20476601632439018,0,0.010526315789473684,1
BB Samantray,Powerplay,15,21,1.0,71.42857142857143,15.0,0.22742125212390546,0.13745387453874539,0.20043103884835742,0,0.010526315789473684,1
Washington Sundar,Powerplay,16,23,1.0,69.56521739130434,16.0,0.2195791399817018,0.14760147601476015,0.1979858407916193,0,0.010526315789473684,1
B Chipli,Powerplay,55,74,5.0,74.32432432432432,11.0,0.2396083182908435,0.09686346863468635,0.19678486339399634,0,0.05263157894736842,0
B Indrajith,Powerplay,19,27,2.0,70.37037037037037,9.5,0.22296770695672807,0.08164206642066421,0.1805700147959089,0,0.021052631578947368,0
GH Vihari,Powerplay,59,88,5.0,67.04545454545455,11.8,0.20897446560758554,0.10498154981549816,0.1777765908699593,0,0.05263157894736842,0
A Chopra,Powerplay,27,39,3.0,69.23076923076923,9.0,0.2181715813920755,0.07656826568265683,0.17569058667924986,0,0.031578947368421054,0
V Shankar,Powerplay,45,68,4.0,66.17647058823529,11.25,0.2053172595662236,0.09940036900369004,0.17354219239746352,0,0.042105263157894736,0
JP Faulkner,Powerplay,14,20,4.0,70.0,3.5,0.22140896614821598,0.020756457564575642,0.16121321357312385,0,0.042105263157894736,0
RT Ponting,Powerplay,45,73,5.0,61.64383561643836,9.0,0.18624121119452564,0.07656826568265683,0.153339327540965,0,0.05263157894736842,1
M Kaif,Powerplay,22,35,3.0,62.857142857142854,7.333333333333333,0.1913475362697687,0.05965559655596555,0.15183995435562775,0,0.031578947368421054,0
Yashpal Singh,Powerplay,17,35,1.0,48.57142857142857,17.0,0.13122467651287417,0.1577490774907749,0.13918199680624438,0,0.010526315789473684,0
Vishnu Vinod,Powerplay,10,21,2.0,47.61904761904761,5.0,0.12721648586241452,0.035977859778597784,0.09984489803726948,0,0.021052631578947368,1
TD Paine,Powerplay,10,24,2.0,41.66666666666667,5.0,0.10216529429704181,0.035977859778597784,0.08230906394150861,0,0.021052631578947368,1
MN Samuels,Powerplay,9,24,1.0,37.5,9.0,0.08462946020128088,0.07656826568265683,0.08221110184569366,0,0.010526315789473684,0
